Date,Last Price
29/01/2002,24.35
28/01/2002,21.14
25/01/2002,21.01
24/01/2002,21.15
23/01/2002,21.88
22/01/2002,23.61
18/01/2002,22.52
17/01/2002,22.25
16/01/2002,23.45
15/01/2002,22.7
14/01/2002,23.58
11/01/2002,22.6
10/01/2002,22.36
09/01/2002,22.13
08/01/2002,21.83
07/01/2002,21.94
04/01/2002,20.45
03/01/2002,21.34
02/01/2002,22.71
31/12/2001,23.8
28/12/2001,21.4
27/12/2001,21.59
26/12/2001,22.29
24/12/2001,22.62
21/12/2001,22.5
20/12/2001,23.67
19/12/2001,22.58
18/12/2001,23.29
17/12/2001,24.26
14/12/2001,24.63
13/12/2001,25.91
12/12/2001,24.87
11/12/2001,25.3
10/12/2001,25.62
07/12/2001,23.49
06/12/2001,23.71
05/12/2001,23.02
04/12/2001,24.08
03/12/2001,25.77
30/11/2001,23.84
29/11/2001,25.18
28/11/2001,25.9
27/11/2001,24
26/11/2001,23.79
23/11/2001,23.25
21/11/2001,24.19
20/11/2001,24.12
19/11/2001,24.46
16/11/2001,25.07
15/11/2001,25.56
14/11/2001,26.56
13/11/2001,26.47
12/11/2001,29.35
09/11/2001,27.44
08/11/2001,28.62
07/11/2001,29.13
06/11/2001,28.8
05/11/2001,30.5
02/11/2001,30.71
01/11/2001,32.31
31/10/2001,33.56
30/10/2001,33.46
29/10/2001,31.64
26/10/2001,28.42
25/10/2001,29.46
24/10/2001,30.95
23/10/2001,32
22/10/2001,32.25
19/10/2001,34.11
18/10/2001,34.95
17/10/2001,35.08
16/10/2001,32.88
15/10/2001,35.31
12/10/2001,35.27
11/10/2001,31.5
10/10/2001,31.6
09/10/2001,34.83
08/10/2001,35.12
05/10/2001,33.39
04/10/2001,31.97
03/10/2001,31.34
02/10/2001,31.18
01/10/2001,32.32
28/09/2001,31.93
27/09/2001,34
26/09/2001,35.26
25/09/2001,35.81
24/09/2001,37.75
21/09/2001,42.66
20/09/2001,43.74
19/09/2001,40.56
18/09/2001,38.87
17/09/2001,41.76
10/09/2001,31.84
07/09/2001,30.99
06/09/2001,28.61
05/09/2001,26.35
04/09/2001,25.85
31/08/2001,24.92
30/08/2001,25.41
29/08/2001,23.03
28/08/2001,22
27/08/2001,20.56
24/08/2001,19.71
23/08/2001,22.23
22/08/2001,22.44
21/08/2001,24.4
20/08/2001,22.87
17/08/2001,23.84
16/08/2001,21.54
15/08/2001,20.91
14/08/2001,20.48
13/08/2001,20.42
10/08/2001,20.55
09/08/2001,21.75
08/08/2001,22.32
07/08/2001,21.01
06/08/2001,21.89
03/08/2001,19.89
02/08/2001,20.09
01/08/2001,20.56
31/07/2001,21.62
30/07/2001,22.69
27/07/2001,22
26/07/2001,23.01
25/07/2001,24
24/07/2001,25.24
23/07/2001,23.74
20/07/2001,22.34
19/07/2001,22.51
18/07/2001,23.6
17/07/2001,22.61
16/07/2001,22.91
13/07/2001,21.14
12/07/2001,22.09
11/07/2001,24.01
10/07/2001,23.25
09/07/2001,22.48
06/07/2001,21.63
05/07/2001,20.09
03/07/2001,18.92
02/07/2001,18.76
29/06/2001,19.06
28/06/2001,20.01
27/06/2001,20.88
26/06/2001,21.2
25/06/2001,20.67
22/06/2001,20.02
21/06/2001,19.38
20/06/2001,21.71
19/06/2001,22.34
18/06/2001,23.17
15/06/2001,22.81
14/06/2001,23.12
13/06/2001,21.45
12/06/2001,20.7
11/06/2001,20.7
08/06/2001,19.92
07/06/2001,19.67
06/06/2001,20.39
05/06/2001,19.58
04/06/2001,21.38
01/06/2001,21.59
31/05/2001,22.64
30/05/2001,22.76
29/05/2001,22.14
25/05/2001,20.6
24/05/2001,20.57
23/05/2001,22.08
22/05/2001,21.35
21/05/2001,20.76
18/05/2001,21.23
17/05/2001,21.47
16/05/2001,21.89
15/05/2001,23.71
14/05/2001,24.26
11/05/2001,23.54
10/05/2001,24
09/05/2001,24.35
08/05/2001,24.44
07/05/2001,24.86
04/05/2001,23.91
03/05/2001,25.78
02/05/2001,24.23
01/05/2001,24.2
30/04/2001,25.48
27/04/2001,24.02
26/04/2001,25.96
25/04/2001,27.4
24/04/2001,28.49
23/04/2001,28.16
20/04/2001,25.38
19/04/2001,24.16
18/04/2001,24.13
17/04/2001,25.61
16/04/2001,26.33
12/04/2001,26.12
11/04/2001,28.46
10/04/2001,29.44
09/04/2001,31.91
06/04/2001,31.69
05/04/2001,29.94
04/04/2001,34.07
03/04/2001,34.72
02/04/2001,31.21
30/03/2001,28.64
29/03/2001,29.17
28/03/2001,28.58
27/03/2001,27.04
26/03/2001,29.04
23/03/2001,30.45
22/03/2001,32.84
21/03/2001,31.93
20/03/2001,30.96
19/03/2001,29.78
16/03/2001,29.91
15/03/2001,28.56
14/03/2001,29.61
13/03/2001,27.55
12/03/2001,30.32
09/03/2001,25.62
08/03/2001,24.29
07/03/2001,24.12
06/03/2001,25.89
05/03/2001,27.12
02/03/2001,27.43
01/03/2001,28.08
28/02/2001,28.35
27/02/2001,26.49
26/02/2001,25.43
23/02/2001,27.21
22/02/2001,26.76
21/02/2001,25.75
20/02/2001,24.69
16/02/2001,22.12
15/02/2001,20.27
14/02/2001,21.52
13/02/2001,21.37
12/02/2001,21.92
09/02/2001,22.03
08/02/2001,21.46
07/02/2001,21.67
06/02/2001,21.98
05/02/2001,22.19
02/02/2001,21.95
01/02/2001,21.66
31/01/2001,22.02
30/01/2001,22.57
29/01/2001,22.61
26/01/2001,22.57
25/01/2001,22.64
24/01/2001,22.03
23/01/2001,21.57
22/01/2001,23.25
19/01/2001,23.24
18/01/2001,23.37
17/01/2001,24.93
16/01/2001,25.28
12/01/2001,24.56
11/01/2001,25.79
10/01/2001,26.8
09/01/2001,27.99
08/01/2001,29.84
05/01/2001,28.67
04/01/2001,26.97
03/01/2001,26.6
02/01/2001,29.99
29/12/2000,26.85
28/12/2000,26.57
27/12/2000,28.14
26/12/2000,28.73
22/12/2000,27.55
21/12/2000,29.66
20/12/2000,31.74
19/12/2000,27.17
18/12/2000,27.7
15/12/2000,26.55
14/12/2000,24.86
13/12/2000,23.63
12/12/2000,24.88
11/12/2000,23.51
08/12/2000,22.41
07/12/2000,25.34
06/12/2000,25.07
05/12/2000,24.99
04/12/2000,27.78
01/12/2000,27.48
30/11/2000,29.65
29/11/2000,27.49
28/11/2000,27.64
27/11/2000,26.93
24/11/2000,26
22/11/2000,27.71
21/11/2000,26.62
20/11/2000,27.43
17/11/2000,24.81
16/11/2000,25.05
15/11/2000,26.15
14/11/2000,26.81
13/11/2000,29.06
10/11/2000,28.53
09/11/2000,27.2
08/11/2000,25.66
07/11/2000,24.91
06/11/2000,24.52
03/11/2000,23.67
02/11/2000,23.92
01/11/2000,24.28
31/10/2000,23.63
30/10/2000,25.46
27/10/2000,26.47
26/10/2000,28.62
25/10/2000,26.65
24/10/2000,24.28
23/10/2000,24.69
20/10/2000,24.24
19/10/2000,25.09
18/10/2000,28.72
17/10/2000,27.84
16/10/2000,26.79
13/10/2000,27.6
12/10/2000,30.51
11/10/2000,26.57
10/10/2000,24.86
09/10/2000,24.02
06/10/2000,22.71
05/10/2000,21.03
04/10/2000,21.54
03/10/2000,21.85
02/10/2000,21.23
29/09/2000,20.57
28/09/2000,19.47
27/09/2000,21.67
26/09/2000,21.88
25/09/2000,21.41
22/09/2000,20.74
21/09/2000,20.18
20/09/2000,19.93
19/09/2000,19.54
18/09/2000,20.25
15/09/2000,18.52
14/09/2000,18.26
13/09/2000,18.32
12/09/2000,18.59
11/09/2000,18.4
08/09/2000,18.46
07/09/2000,19.42
06/09/2000,20.79
05/09/2000,19.82
01/09/2000,17.53
31/08/2000,16.84
30/08/2000,17.69
29/08/2000,16.89
28/08/2000,16.54
25/08/2000,16.53
24/08/2000,17.04
23/08/2000,17.38
22/08/2000,17.47
21/08/2000,17.35
18/08/2000,17.05
17/08/2000,17.48
16/08/2000,18.02
15/08/2000,17.98
14/08/2000,17.88
11/08/2000,18.55
10/08/2000,19.19
09/08/2000,19.18
08/08/2000,18.79
07/08/2000,19.03
04/08/2000,18.62
03/08/2000,19.99
02/08/2000,20
01/08/2000,20.55
31/07/2000,20.74
28/07/2000,20.84
27/07/2000,19.6
26/07/2000,19.67
25/07/2000,19.39
24/07/2000,19.92
21/07/2000,18.94
20/07/2000,18.94
19/07/2000,19.65
18/07/2000,19.75
17/07/2000,19.45
14/07/2000,19.32
13/07/2000,20.03
12/07/2000,20.03
11/07/2000,20.11
10/07/2000,20.33
07/07/2000,19.22
06/07/2000,20.94
05/07/2000,21.16
03/07/2000,19.83
30/06/2000,19.54
29/06/2000,19.7
28/06/2000,20.29
27/06/2000,21.8
26/06/2000,22.45
23/06/2000,22.34
22/06/2000,22
21/06/2000,20.61
20/06/2000,20.88
19/06/2000,20.63
16/06/2000,20.5
15/06/2000,20.68
14/06/2000,21.48
13/06/2000,21.67
12/06/2000,22.32
09/06/2000,22.14
08/06/2000,22.77
07/06/2000,22.48
06/06/2000,23.05
05/06/2000,22.71
02/06/2000,21.48
01/06/2000,22.36
31/05/2000,23.65
30/05/2000,23.62
26/05/2000,24.47
25/05/2000,24.58
24/05/2000,24.32
23/05/2000,25.87
22/05/2000,26
19/05/2000,25.44
18/05/2000,23.96
17/05/2000,23.98
16/05/2000,24.34
15/05/2000,24.86
12/05/2000,26.05
11/05/2000,27.76
10/05/2000,29.87
09/05/2000,28.93
08/05/2000,28.2
05/05/2000,27.53
04/05/2000,30.77
03/05/2000,31.63
02/05/2000,28.5
01/05/2000,25.88
28/04/2000,26.2
27/04/2000,26.19
26/04/2000,26.97
25/04/2000,25.24
24/04/2000,27.37
20/04/2000,25.85
19/04/2000,27.02
18/04/2000,26.12
17/04/2000,28.95
14/04/2000,33.49
13/04/2000,29.4
12/04/2000,28.98
11/04/2000,27.25
10/04/2000,25.99
07/04/2000,24.39
06/04/2000,27.15
05/04/2000,28.41
04/04/2000,27.12
03/04/2000,24.03
31/03/2000,24.11
30/03/2000,25.47
29/03/2000,24.1
28/03/2000,24.86
27/03/2000,24.53
24/03/2000,23.31
23/03/2000,22.26
22/03/2000,21.49
21/03/2000,21.7
20/03/2000,22.96
17/03/2000,22.37
16/03/2000,20.77
15/03/2000,22.34
14/03/2000,24.41
13/03/2000,22.85
10/03/2000,21.24
09/03/2000,22.21
08/03/2000,23.82
07/03/2000,24.31
06/03/2000,21.5
03/03/2000,19.21
02/03/2000,21.06
01/03/2000,21.64
29/02/2000,23.37
28/02/2000,24.68
25/02/2000,25.2
24/02/2000,24.38
23/02/2000,23.89
22/02/2000,25.86
18/02/2000,26
17/02/2000,23.17
16/02/2000,23.51
15/02/2000,22.92
14/02/2000,24.38
11/02/2000,24.42
10/02/2000,23.07
09/02/2000,22.9
08/02/2000,21.25
07/02/2000,22.79
04/02/2000,21.54
03/02/2000,22.01
02/02/2000,23.12
01/02/2000,23.45
31/01/2000,24.95
28/01/2000,26.14
27/01/2000,23.54
26/01/2000,23.03
25/01/2000,23.02
24/01/2000,24.07
21/01/2000,20.82
20/01/2000,21.75
19/01/2000,21.72
18/01/2000,21.5
14/01/2000,19.66
13/01/2000,21.71
12/01/2000,22.84
11/01/2000,22.5
10/01/2000,21.71
07/01/2000,21.72
06/01/2000,25.73
05/01/2000,26.41
04/01/2000,27.01
03/01/2000,24.21
31/12/1999,24.64
30/12/1999,24.76
29/12/1999,23.09
28/12/1999,22.97
27/12/1999,23.07
23/12/1999,21.12
22/12/1999,22.43
21/12/1999,22.66
20/12/1999,23.78
17/12/1999,21.35
16/12/1999,21.91
15/12/1999,22.03
14/12/1999,23.06
13/12/1999,21.72
10/12/1999,21.48
09/12/1999,21.19
08/12/1999,21.25
07/12/1999,21.09
06/12/1999,20.58
03/12/1999,19.32
02/12/1999,21.77
01/12/1999,22.23
30/11/1999,24.18
29/11/1999,23.57
26/11/1999,22.33
24/11/1999,20.26
23/11/1999,21
22/11/1999,19.98
19/11/1999,19.11
18/11/1999,19.76
17/11/1999,20.96
16/11/1999,20.73
15/11/1999,22.74
12/11/1999,21.65
11/11/1999,22.07
10/11/1999,22.26
09/11/1999,22.7
08/11/1999,21.87
05/11/1999,21.66
04/11/1999,23
03/11/1999,23.16
02/11/1999,23.1
01/11/1999,22.09
29/10/1999,22.2
28/10/1999,21.34
27/10/1999,24.2
26/10/1999,24.26
25/10/1999,23.6
22/10/1999,21.64
21/10/1999,24.02
20/10/1999,23.9
19/10/1999,26.56
18/10/1999,28.19
15/10/1999,28.75
14/10/1999,26.05
13/10/1999,25.96
12/10/1999,22.84
11/10/1999,20.63
08/10/1999,20.49
07/10/1999,23.58
06/10/1999,22.06
05/10/1999,24.79
04/10/1999,24.46
01/10/1999,24.93
30/09/1999,25.41
29/09/1999,26.49
28/09/1999,26.06
27/09/1999,26.4
24/09/1999,27.79
23/09/1999,27.84
22/09/1999,25.19
21/09/1999,25.65
20/09/1999,24.03
17/09/1999,23.3
16/09/1999,25.25
15/09/1999,24.56
14/09/1999,23.77
13/09/1999,22.89
10/09/1999,22.03
09/09/1999,23.01
08/09/1999,23.82
07/09/1999,23.44
03/09/1999,20.98
02/09/1999,24.53
01/09/1999,22.93
31/08/1999,24.45
30/08/1999,24.63
27/08/1999,21.83
26/08/1999,21.21
25/08/1999,20.96
24/08/1999,22.4
23/08/1999,22.55
20/08/1999,22.95
19/08/1999,24.39
18/08/1999,23.3
17/08/1999,21.67
16/08/1999,23.07
13/08/1999,22.31
12/08/1999,25.03
11/08/1999,25.39
10/08/1999,28.45
09/08/1999,27.66
06/08/1999,26.6
05/08/1999,27.01
04/08/1999,27.4
03/08/1999,26.27
02/08/1999,25.59
30/07/1999,24.64
29/07/1999,24.52
28/07/1999,22.85
27/07/1999,23.23
26/07/1999,24.98
23/07/1999,23.32
22/07/1999,23.05
21/07/1999,21.46
20/07/1999,21.79
19/07/1999,19.07
16/07/1999,17.42
15/07/1999,18.68
14/07/1999,19.71
13/07/1999,19.95
12/07/1999,19.73
09/07/1999,17.96
08/07/1999,20.24
07/07/1999,20.35
06/07/1999,20.73
02/07/1999,18.66
01/07/1999,19.69
30/06/1999,21.09
29/06/1999,22.51
28/06/1999,22.63
25/06/1999,21.76
24/06/1999,23.06
23/06/1999,21.32
22/06/1999,21.7
21/06/1999,21.81
18/06/1999,21.75
17/06/1999,21.95
16/06/1999,22.4
15/06/1999,25.91
14/06/1999,26.51
11/06/1999,25.9
10/06/1999,25.32
09/06/1999,23.9
08/06/1999,24.02
07/06/1999,23.78
04/06/1999,23.43
03/06/1999,26.2
02/06/1999,26.21
01/06/1999,26.62
28/05/1999,25.39
27/05/1999,28.12
26/05/1999,27.57
25/05/1999,28.9
24/05/1999,27.62
21/05/1999,24.4
20/05/1999,24.46
19/05/1999,25.08
18/05/1999,27.26
17/05/1999,27.28
14/05/1999,26.86
13/05/1999,25.02
12/05/1999,26.13
11/05/1999,25.62
10/05/1999,26.62
07/05/1999,25.36
06/05/1999,27.44
05/05/1999,25.19
04/05/1999,25.62
03/05/1999,24.15
30/04/1999,25.07
29/04/1999,25.06
28/04/1999,24.4
27/04/1999,23.36
26/04/1999,23.53
23/04/1999,22.76
22/04/1999,22.62
21/04/1999,23.31
20/04/1999,25.02
19/04/1999,26.42
16/04/1999,23.9
15/04/1999,23.93
14/04/1999,24.94
13/04/1999,22.73
12/04/1999,21.93
09/04/1999,21.77
08/04/1999,22.59
07/04/1999,22.81
06/04/1999,22.65
05/04/1999,22.19
01/04/1999,22.06
31/03/1999,23.26
30/03/1999,22.73
29/03/1999,23.54
26/03/1999,24.04
25/03/1999,24.33
24/03/1999,26.6
23/03/1999,27.27
22/03/1999,25
19/03/1999,24.32
18/03/1999,24.13
17/03/1999,25.57
16/03/1999,25.15
15/03/1999,25.24
12/03/1999,24.84
11/03/1999,24.37
10/03/1999,24.79
09/03/1999,25.02
08/03/1999,24.54
05/03/1999,24.08
04/03/1999,26.67
03/03/1999,29.04
02/03/1999,29.22
01/03/1999,28.37
26/02/1999,27.88
25/02/1999,28.01
24/02/1999,27.21
23/02/1999,26.49
22/02/1999,25.87
19/02/1999,29.3
18/02/1999,30.45
17/02/1999,30.65
16/02/1999,29.65
12/02/1999,29.76
11/02/1999,27.42
10/02/1999,30.45
09/02/1999,31.36
08/02/1999,30.27
05/02/1999,29.67
04/02/1999,29.48
03/02/1999,27.88
02/02/1999,28.16
01/02/1999,27.67
29/01/1999,26.25
28/01/1999,28.11
27/01/1999,29.73
26/01/1999,29.23
25/01/1999,31.13
22/01/1999,31.95
21/01/1999,30.92
20/01/1999,28.6
19/01/1999,29.24
15/01/1999,29.24
14/01/1999,32.98
13/01/1999,30.11
12/01/1999,28.1
11/01/1999,25.46
08/01/1999,23.28
07/01/1999,24.37
06/01/1999,23.34
05/01/1999,24.46
04/01/1999,26.17
31/12/1998,24.42
30/12/1998,23.34
29/12/1998,22.18
28/12/1998,23.5
24/12/1998,21.48
23/12/1998,20.21
22/12/1998,22.78
21/12/1998,23.86
18/12/1998,25.04
17/12/1998,27.96
16/12/1998,29.96
15/12/1998,29.42
14/12/1998,31.31
11/12/1998,27.72
10/12/1998,26.81
09/12/1998,25.66
08/12/1998,25.58
07/12/1998,24.9
04/12/1998,25.31
03/12/1998,28.7
02/12/1998,25.43
01/12/1998,24.97
30/11/1998,26.01
27/11/1998,22.09
25/11/1998,22.15
24/11/1998,23.28
23/11/1998,21.84
20/11/1998,22.47
19/11/1998,25.5
18/11/1998,27.13
17/11/1998,27.95
16/11/1998,28.9
13/11/1998,29.03
12/11/1998,29.28
11/11/1998,28.47
10/11/1998,28.17
09/11/1998,28.09
06/11/1998,25.7
05/11/1998,26.01
04/11/1998,27.37
03/11/1998,27.76
02/11/1998,27.26
30/10/1998,28.05
29/10/1998,29.5
28/10/1998,32.42
27/10/1998,32.95
26/10/1998,32.38
23/10/1998,32.27
22/10/1998,31.53
21/10/1998,33.21
20/10/1998,33.11
19/10/1998,33.13
16/10/1998,34.82
15/10/1998,33.34
14/10/1998,38.96
13/10/1998,40.23
12/10/1998,40.07
09/10/1998,42.2
08/10/1998,45.74
07/10/1998,43.51
06/10/1998,41.2
05/10/1998,42.81
02/10/1998,40.47
01/10/1998,43.48
30/09/1998,40.95
29/09/1998,36.08
28/09/1998,34.87
25/09/1998,34.55
24/09/1998,34.66
23/09/1998,32.47
22/09/1998,36.62
21/09/1998,38.58
18/09/1998,38.63
17/09/1998,39.23
16/09/1998,35.94
15/09/1998,36.58
14/09/1998,38.57
11/09/1998,43.74
10/09/1998,45.29
09/09/1998,39.66
08/09/1998,37.9
04/09/1998,43.31
03/09/1998,41.43
02/09/1998,36.76
01/09/1998,36.48
31/08/1998,44.28
28/08/1998,39.6
27/08/1998,38.55
26/08/1998,31.14
25/08/1998,30.33
24/08/1998,31.8
21/08/1998,33.14
20/08/1998,30
19/08/1998,28.69
18/08/1998,28.4
17/08/1998,31.86
14/08/1998,34.34
13/08/1998,29.92
12/08/1998,28.55
11/08/1998,31.91
10/08/1998,28.75
07/08/1998,27.02
06/08/1998,28.2
05/08/1998,29.83
04/08/1998,31.06
03/08/1998,25.98
31/07/1998,24.8
30/07/1998,22.66
29/07/1998,24.79
28/07/1998,25.25
27/07/1998,23.13
24/07/1998,23.01
23/07/1998,23.01
22/07/1998,20.32
21/07/1998,20.1
20/07/1998,17.34
17/07/1998,16.23
16/07/1998,16.97
15/07/1998,17.89
14/07/1998,17.88
13/07/1998,18.26
10/07/1998,17.92
09/07/1998,18.16
08/07/1998,17.82
07/07/1998,18.62
06/07/1998,18.63
02/07/1998,17.67
01/07/1998,18
30/06/1998,19.71
29/06/1998,19.57
26/06/1998,19.36
25/06/1998,20.25
24/06/1998,20.02
23/06/1998,20.17
22/06/1998,21.94
19/06/1998,21.92
18/06/1998,22.4
17/06/1998,22.89
16/06/1998,24.8
15/06/1998,25.94
12/06/1998,22.78
11/06/1998,23.57
10/06/1998,21.48
09/06/1998,20.52
08/06/1998,20.58
05/06/1998,19.78
04/06/1998,21.22
03/06/1998,22.85
02/06/1998,22
01/06/1998,22.83
29/05/1998,21.32
28/05/1998,20.74
27/05/1998,22.59
26/05/1998,22.07
22/05/1998,18.99
21/05/1998,19.38
20/05/1998,19.89
19/05/1998,20.39
18/05/1998,21.69
15/05/1998,20.44
14/05/1998,19.64
13/05/1998,20.44
12/05/1998,20.98
11/05/1998,21.05
08/05/1998,20.57
07/05/1998,23.39
06/05/1998,22.79
05/05/1998,21.46
04/05/1998,20.32
01/05/1998,19.34
30/04/1998,21.18
29/04/1998,22.78
28/04/1998,24.17
27/04/1998,26.09
24/04/1998,21.97
23/04/1998,20.6
22/04/1998,19.44
21/04/1998,19.91
20/04/1998,20.39
17/04/1998,20.76
16/04/1998,22.06
15/04/1998,20.89
14/04/1998,21.61
13/04/1998,22.77
09/04/1998,21.51
08/04/1998,23.17
07/04/1998,23.66
06/04/1998,22.47
03/04/1998,21.82
02/04/1998,21.98
01/04/1998,23.37
31/03/1998,24.22
30/03/1998,24.66
27/03/1998,23.47
26/03/1998,22.81
25/03/1998,22.54
24/03/1998,20.51
23/03/1998,19.98
20/03/1998,18.69
19/03/1998,17.76
18/03/1998,18.29
17/03/1998,18.66
16/03/1998,18.51
13/03/1998,18.71
12/03/1998,18.25
11/03/1998,18.89
10/03/1998,19.43
09/03/1998,20.23
06/03/1998,19.14
05/03/1998,20.93
04/03/1998,19.58
03/03/1998,19.04
02/03/1998,19.19
27/02/1998,18.55
26/02/1998,18.63
25/02/1998,18.62
24/02/1998,19.35
23/02/1998,18.99
20/02/1998,19
19/02/1998,19.88
18/02/1998,19.66
17/02/1998,20.76
13/02/1998,19.84
12/02/1998,19.73
11/02/1998,20.38
10/02/1998,20.66
09/02/1998,21.55
06/02/1998,20.51
05/02/1998,21.29
04/02/1998,20.55
03/02/1998,20.67
02/02/1998,21.36
30/01/1998,21.47
29/01/1998,21.65
28/01/1998,22.06
27/01/1998,22.27
26/01/1998,23.97
23/01/1998,23.32
22/01/1998,23.16
21/01/1998,22.53
20/01/1998,21.65
16/01/1998,21.65
15/01/1998,23.45
14/01/1998,23.75
13/01/1998,25.17
12/01/1998,28.02
09/01/1998,28.69
08/01/1998,26.01
07/01/1998,25.07
06/01/1998,25.66
05/01/1998,24.36
02/01/1998,23.42
31/12/1997,24.01
30/12/1997,24.38
29/12/1997,26.79
26/12/1997,29.27
24/12/1997,30.27
23/12/1997,29.86
22/12/1997,28.56
19/12/1997,29.18
18/12/1997,27.19
17/12/1997,26.33
16/12/1997,26.11
15/12/1997,27.37
12/12/1997,27.92
11/12/1997,27.63
10/12/1997,24.55
09/12/1997,23.36
08/12/1997,23.22
05/12/1997,22.65
04/12/1997,23.84
03/12/1997,23.92
02/12/1997,25.66
01/12/1997,26.01
28/11/1997,27.43
25/11/1997,28.95
24/11/1997,29.8
21/11/1997,26.65
20/11/1997,27.32
19/11/1997,29.93
18/11/1997,31.55
17/11/1997,31.58
14/11/1997,33.66
13/11/1997,36.64
12/11/1997,37.84
11/11/1997,36.38
10/11/1997,36.63
07/11/1997,36.27
06/11/1997,32.57
05/11/1997,32.18
04/11/1997,32.24
03/11/1997,32.09
31/10/1997,35.09
30/10/1997,38.2
29/10/1997,33.75
28/10/1997,31.22
27/10/1997,31.12
24/10/1997,23.17
23/10/1997,22.99
22/10/1997,19.86
21/10/1997,19.53
20/10/1997,20.72
17/10/1997,21.69
16/10/1997,20.53
15/10/1997,20.05
14/10/1997,19.99
13/10/1997,20.26
10/10/1997,19.75
09/10/1997,22.31
08/10/1997,20.77
07/10/1997,20.29
06/10/1997,21.61
03/10/1997,21.54
02/10/1997,22.27
01/10/1997,22.32
30/09/1997,22.91
29/09/1997,22.23
26/09/1997,22.26
25/09/1997,22.96
24/09/1997,22.64
23/09/1997,22
22/09/1997,22.08
19/09/1997,22.74
18/09/1997,23.48
17/09/1997,24.1
16/09/1997,23.77
15/09/1997,25.74
12/09/1997,25.17
11/09/1997,25.99
10/09/1997,24.64
09/09/1997,23.89
08/09/1997,24.4
05/09/1997,24.31
04/09/1997,25.27
03/09/1997,24.95
02/09/1997,24.53
29/08/1997,24.76
28/08/1997,24.51
27/08/1997,24.26
26/08/1997,24.73
25/08/1997,24.1
22/08/1997,24.74
21/08/1997,23.83
20/08/1997,21.09
19/08/1997,22.64
18/08/1997,24.37
15/08/1997,24.45
14/08/1997,23.11
13/08/1997,24.52
12/08/1997,23.75
11/08/1997,22.77
08/08/1997,22.46
07/08/1997,19.77
06/08/1997,20.05
05/08/1997,20.64
04/08/1997,21.94
01/08/1997,22.29
31/07/1997,21.48
30/07/1997,21.39
29/07/1997,22.02
28/07/1997,21.84
25/07/1997,20.82
24/07/1997,20.96
23/07/1997,21.3
22/07/1997,21.77
21/07/1997,23.51
18/07/1997,22.28
17/07/1997,20.54
16/07/1997,19.36
15/07/1997,19
14/07/1997,19.58
11/07/1997,19.06
10/07/1997,19.92
09/07/1997,20.4
08/07/1997,18.76
07/07/1997,19.13
03/07/1997,17.82
02/07/1997,19.7
01/07/1997,21
30/06/1997,21.53
27/06/1997,21.22
26/06/1997,21.82
25/06/1997,21.5
24/06/1997,20.74
23/06/1997,21.19
20/06/1997,20.2
19/06/1997,20.1
18/06/1997,20.45
17/06/1997,20.17
16/06/1997,19.77
13/06/1997,19.27
12/06/1997,18.51
11/06/1997,18.85
10/06/1997,19.04
09/06/1997,19.46
06/06/1997,18.94
05/06/1997,20.36
04/06/1997,20.1
03/06/1997,20.01
02/06/1997,20.85
30/05/1997,19.19
29/05/1997,19.02
28/05/1997,19.28
27/05/1997,19.36
23/05/1997,18.08
22/05/1997,18.77
21/05/1997,19.28
20/05/1997,19.26
19/05/1997,21.48
16/05/1997,21.57
15/05/1997,19.91
14/05/1997,21.09
13/05/1997,20.81
12/05/1997,20.25
09/05/1997,20.11
08/05/1997,21.26
07/05/1997,21.34
06/05/1997,20.85
05/05/1997,20.13
02/05/1997,17.51
01/05/1997,19.87
30/04/1997,20.06
29/04/1997,19.81
28/04/1997,21.34
25/04/1997,21.15
24/04/1997,20.83
23/04/1997,20.48
22/04/1997,19.52
21/04/1997,20.1
18/04/1997,18.75
17/04/1997,18.71
16/04/1997,17.64
15/04/1997,18.25
14/04/1997,19.09
11/04/1997,19.76
10/04/1997,19.01
09/04/1997,18.56
08/04/1997,18.44
07/04/1997,18.51
04/04/1997,19.23
03/04/1997,21.19
02/04/1997,21.3
01/04/1997,20.84
31/03/1997,22.14
27/03/1997,20.5
26/03/1997,18.32
25/03/1997,19.26
24/03/1997,20.06
21/03/1997,19.69
20/03/1997,21.22
19/03/1997,21.74
18/03/1997,21.26
17/03/1997,20.95
14/03/1997,19.81
13/03/1997,19.79
12/03/1997,19.61
11/03/1997,19.25
10/03/1997,19
07/03/1997,19.32
06/03/1997,20.48
05/03/1997,19.49
04/03/1997,20.62
03/03/1997,20.89
28/02/1997,21.1
27/02/1997,21.08
26/02/1997,20.74
25/02/1997,19.98
24/02/1997,19.84
21/02/1997,20.55
20/02/1997,21.41
19/02/1997,20.61
18/02/1997,19.7
14/02/1997,19.18
13/02/1997,19.23
12/02/1997,19.48
11/02/1997,19.97
10/02/1997,20.65
07/02/1997,18.9
06/02/1997,20.16
05/02/1997,21.06
04/02/1997,19.43
03/02/1997,19.58
30/01/1997,19.47
29/01/1997,20.23
28/01/1997,20.74
27/01/1997,20.16
24/01/1997,19.33
23/01/1997,18.47
22/01/1997,17.09
21/01/1997,17.81
20/01/1997,18.6
17/01/1997,18.63
16/01/1997,19.61
15/01/1997,19.4
14/01/1997,19.27
13/01/1997,19.84
10/01/1997,19.63
09/01/1997,20.91
08/01/1997,20.24
07/01/1997,19.35
06/01/1997,19.89
03/01/1997,19.13
02/01/1997,21.14
31/12/1996,20.92
30/12/1996,19.51
